"date","types","activities","heartRateStressScore","powerStressScore","runningStressScore","swimStressScore","finalStressScore","ctl","atl","tsb","zone","athleteSettings"
"2019-11-16","Run","EF 150'","","","",,"",17.17,16.46,-1.41,"Neutral","Weight 64kg."
"2019-11-17","Ride; Ride","Afternoon Ride; Night Ride","","","",,"",16.76,14.27,0.71,"Neutral","Weight 64kg."
"2019-11-18","Ride; Ride; Ride; Workout","Morning Ride; Evening Ride; Evening Ride; Compex - 40' décontracture quadris","","","",,"",16.37,12.37,2.49,"Neutral","Weight 64kg."
"2019-11-19","Ride; Ride; Run","Morning Ride; Evening Ride; 50'",70.94,"","",,70.94,17.65,20.16,4,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2019-11-20","Ride; Ride; Ride; Ride","Morning Ride; Evening Ride; Evening Ride; Night Ride","","","",,"",17.24,17.48,-2.51,"Neutral","Weight 64kg."
"2019-11-21","Ride; Ride; Workout","Morning Ride; Evening Ride; Surcompensation quadris","","","",,"",16.83,15.15,-0.25,"Neutral","Weight 64kg."
"2019-11-22","Ride; Ride; Run","Morning Ride; Evening Ride; Evening Run","","","",,"",16.44,13.13,1.68,"Neutral","Weight 64kg."
"2019-11-23","Ride; Ride","Dirty Roger 💩; Afternoon Ride","","","",,"",16.05,11.38,3.3,"Neutral","Weight 64kg."
"2019-11-24","Ride; Workout","Cruising with Gary & Edmond; 40' surcompensation quadris","","","",,"",15.67,9.87,4.66,"Neutral","Weight 64kg."
"2019-11-25","Ride; Ride","Morning Ride; Evening Ride","","","",,"",15.3,8.55,5.8,"Freshness","Weight 64kg."
"2019-11-26","Ride; Ride","Morning Ride; Evening Ride","","","",,"",14.94,7.41,6.74,"Freshness","Weight 64kg."
"2019-11-27","Ride; Ride","Morning Ride; Evening Ride","","","",,"",14.59,6.43,7.52,"Freshness","Weight 64kg."
"2019-11-28","Ride; Ride; Workout","Morning Ride; Thanksgiving; Surcompensation quadris","","","",,"",14.25,5.57,8.16,"Freshness","Weight 64kg."
"2019-11-29","Ride; Ride","Afternoon Ride; Afternoon Ride","","","",,"",13.91,4.83,8.67,"Freshness","Weight 64kg."
"2019-11-30","","","","","",,"",13.59,4.19,9.08,"Freshness",""
"2019-12-01","Run","SaintéLyon",664.08,"","",,664.08,28.89,92.03,9.4,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2019-12-02","Ride; Ride","Pompe vasculaire; Commutage 🐢","","","",,"",28.21,79.78,-63.15,"Overload","Weight 64kg."
"2019-12-03","Ride","Morning Ride","","","",,"",27.55,69.16,-51.57,"Overload","Weight 64kg."
"2019-12-04","Walk; Ride","Morning Walk; Evening Ride","","","",,"",26.9,59.95,-41.62,"Overload","Weight 64kg."
"2019-12-05","Ride; Ride","Morning Ride; Evening Ride","","","",,"",26.27,51.97,-33.06,"Overload","Weight 64kg."
"2019-12-06","Ride; Ride","Happy 500K Edmond  🎂🎉; Evening Ride","","","",,"",25.65,45.05,-25.71,"Optimal","Weight 64kg."
"2019-12-07","Ride","Dirty Roger 💩",234.11,"","",,234.11,30.55,70.22,-19.41,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2019-12-08","Ride","Lunch Ride","","","",,"",29.83,60.87,-39.67,"Overload","Weight 64kg."
"2019-12-09","Ride; Ride","Morning Ride; Afternoon Ride","","","",,"",29.13,52.77,-31.04,"Overload","Weight 64kg."
"2019-12-10","Ride; Ride","Morning Ride; Evening Ride","","","",,"",28.45,45.74,-23.64,"Optimal","Weight 64kg."
"2019-12-11","Ride; Ride","Morning Ride; Evening Ride","","","",,"",27.78,39.65,-17.3,"Optimal","Weight 64kg."
"2019-12-12","Ride; Ride; Ride","Morning Ride; Evening Ride; Evening Ride","","","",,"",27.12,34.37,-11.88,"Optimal","Weight 64kg."
"2019-12-13","Ride; Ride","Morning Ride; Evening Ride","","","",,"",26.48,29.8,-7.26,"Neutral","Weight 64kg."
"2019-12-14","Ride; Ride","Gravel; Evening Ride",240.33,"","",,240.33,31.52,57.82,-3.32,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2019-12-15","Ride; Run; Run","Afternoon Ride; Evening Run; Evening Run","","","",,"",30.77,50.12,-26.31,"Optimal","Weight 64kg."
"2019-12-16","Ride; Ride; Ride; Ride","Morning Ride; Morning Ride; Evening Ride; Night Ride","","","",,"",30.05,43.45,-19.36,"Optimal","Weight 64kg."
"2019-12-17","Ride; Ride; Run","Morning Ride; Afternoon Ride; Off-season leg shakeout","","","",,"",29.34,37.67,-13.41,"Optimal","Weight 64kg."
"2019-12-18","Ride; Ride","Morning Ride; Evening Ride","","","",,"",28.65,32.65,-8.33,"Neutral","Weight 64kg."
"2019-12-19","Ride; Ride","Morning Ride; Evening Ride","","","",,"",27.98,28.3,-4,"Neutral","Weight 64kg."
"2019-12-20","Ride; Ride; Run","Morning Ride; Evening Ride; 45'","","","",,"",27.32,24.54,-0.33,"Neutral","Weight 64kg."
"2019-12-21","Ride; Ride; Ride; Ride","Gravel; Evening Ride; Evening Ride; Night Ride","","","",,"",26.68,21.27,2.78,"Neutral","Weight 64kg."
"2019-12-22","Ride","Evening Ride","","","",,"",26.05,18.44,5.4,"Freshness","Weight 64kg."
"2019-12-23","Ride; Ride","Gravel; Night Ride",123.79,"","",,123.79,28.35,32.46,7.61,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2019-12-24","Ride","Afternoon Ride","","","",,"",27.68,28.14,-4.12,"Neutral","Weight 64kg."
"2019-12-25","Walk","Afternoon Walk","","","",,"",27.03,24.39,-0.46,"Neutral","Weight 64kg."
"2019-12-26","Ride","Afternoon Ride","","","",,"",26.39,21.14,2.63,"Neutral","Weight 64kg."
"2019-12-27","Ride; Ride; Ride; Ride","Morning Ride; Morning Ride; Lunch Ride; Night Ride","","","",,"",25.77,18.33,5.24,"Freshness","Weight 64kg."
"2019-12-28","Walk; Walk","Afternoon Walk; Afternoon Walk","","","",,"",25.17,15.89,7.44,"Freshness","Weight 64kg."
"2019-12-29","Walk; Walk; Ride","Lunch Walk; Afternoon Walk; Evening Ride","","","",,"",24.57,13.77,9.27,"Freshness","Weight 64kg."
"2019-12-30","Ride; Ride; Run","Morning Ride; Evening Ride; 60'","","","",,"",24,11.94,10.8,"Freshness","Weight 64kg."
"2019-12-31","Ride; Ride; Run","Morning Ride; Afternoon Ride; Au revoir 2019",102.57,"","",,102.57,25.84,24,12.05,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-01","Ride; Ride","Happy new year!; 🥶","","","",,"",25.24,20.81,1.84,"Neutral","Weight 64kg."
"2020-01-02","Ride; Ride; Run","Morning Ride; Evening Ride; fringale",44.61,"","",,44.61,25.69,23.98,4.42,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-03","Ride; Ride; Ride","Morning Ride; Afternoon Ride; Evening Ride","","","",,"",25.09,20.78,1.71,"Neutral","Weight 64kg."
"2020-01-04","Ride; Ride; Run","Afternoon Ride; Afternoon Ride; 60'","","","",,"",24.5,18.02,4.3,"Neutral","Weight 64kg."
"2020-01-05","Ride; Run","Le tour; 60'",83.36,"","",,83.36,25.88,26.72,6.48,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-06","Ride; Ride; Run","Morning Ride; Afternoon Ride; 40'",37.06,"","",,37.06,26.15,28.09,-0.84,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-07","Ride; Ride; Run","Morning Ride; Evening Ride; 30'","","","",,"",25.53,24.35,-1.95,"Neutral","Weight 64kg."
"2020-01-08","Ride; Ride; Ride; Ride","Morning Ride; Afternoon Ride; Evening Ride; Evening Ride","","","",,"",24.93,21.11,1.17,"Neutral","Weight 64kg."
"2020-01-09","Ride; Ride; Run","Morning Ride; Afternoon Ride; 50'",56.2,"","",,56.2,25.66,25.78,3.81,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-10","Ride; Ride; Ride; Ride","Morning Ride; Afternoon Ride; Evening Ride; Night Ride","","","",,"",25.06,22.35,-0.12,"Neutral","Weight 64kg."
"2020-01-11","Ride; Ride; Ride; Ride; Ride","Lunch Ride; Lunch Ride; Lunch Ride; Mini Longchamp; Evening Ride","","","",,"",24.47,19.37,2.71,"Neutral","Weight 64kg."
"2020-01-12","Ride; Run","Wash Edmond; 50'",65.11,"","",,65.11,25.43,25.46,5.09,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-13","Ride; Ride","Morning Ride; Evening Ride","","","",,"",24.83,22.07,-0.04,"Neutral","Weight 64kg."
"2020-01-14","Ride; Ride; Run; Ride","Morning Ride; Evening Ride; 40'; Night Ride","","","",,"",24.24,19.13,2.75,"Neutral","Weight 64kg."
"2020-01-15","Ride; Ride; Ride; Run","Morning Ride; Morning Ride; Evening Ride; 50'",81.87,"","",,81.87,25.6,27.48,5.11,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-16","Ride; Ride; Run; Run","Morning Ride; Evening Ride; 40'; Evening Run","","","",,"",25,23.82,-1.89,"Neutral","Weight 64kg."
"2020-01-17","Walk","Evening Walk","","","",,"",24.41,20.65,1.17,"Neutral","Weight 64kg."
"2020-01-18","Walk; Walk; Walk","Majorelle garden; Afternoon Walk; Afternoon Walk","","","",,"",23.84,17.9,3.75,"Neutral","Weight 64kg."
"2020-01-19","Hike; Hike","Promenade Imlil; Morning Hike","","","",,"",23.27,15.52,5.93,"Freshness","Weight 64kg."
"2020-01-20","Walk","Afternoon Walk","","","",,"",22.73,13.45,7.75,"Freshness","Weight 64kg."
"2020-01-21","Ride; Ride; Run","Morning Ride; Afternoon Ride; 50'",78.61,"","",,78.61,24.04,22.13,9.27,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-01-22","Ride; Ride","Morning Ride; Evening Ride","","","",,"",23.48,19.18,1.91,"Neutral","Weight 64kg."
"2020-01-23","Ride; Ride; Run","Morning Ride; Evening Ride; 45'","","","",,"",22.92,16.63,4.29,"Neutral","Weight 64kg."
"2020-01-24","Ride; Ride; Workout","Morning Ride; Evening Ride; 10 push-ups","","","",,"",22.38,14.41,6.29,"Freshness","Weight 64kg."
"2020-01-25","Ride","Happy 1000k Edmond 🥳","","","",,"",21.86,12.49,7.97,"Freshness","Weight 64kg."
"2020-01-26","Ride; Ride; Ride","Lunch Ride; Bee 🐝; Evening Ride","","","",,"",21.34,10.83,9.36,"Freshness","Weight 64kg."
"2020-01-27","Ride; Ride; Workout","Morning Ride; Afternoon Ride; Cross training","","","",,"",20.84,9.39,10.51,"Freshness","Weight 64kg."
"2020-01-28","Ride; Ride; Ride","Osteo; Morning Ride; Evening Ride","","","",,"",20.35,8.14,11.45,"Freshness","Weight 64kg."
"2020-01-29","Ride; Ride","Morning Ride; Evening Ride","","","",,"",19.87,7.05,12.21,"Freshness","Weight 64kg."
"2020-01-30","Ride; Ride","Morning Ride; Evening Ride","","","",,"",19.4,6.11,12.81,"Freshness","Weight 64kg."
"2020-01-31","Ride; Ride; Workout","Morning Ride; Evening Ride; Compex - endurance quadris","","","",,"",18.95,5.3,13.29,"Freshness","Weight 64kg."
"2020-02-01","Run; Run","Lunch Run; Lunch Run",50.26,"","",,50.26,19.68,11.28,13.64,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-02","Ride; Ride; Ride; Ride","Lunch Ride; Afternoon Ride; Afternoon Ride; Evening Ride","","","",,"",19.22,9.78,8.39,"Freshness","Weight 64kg."
"2020-02-03","Ride; Ride; Ride","Morning Ride; Evening Ride; 🌊🐑","","","",,"",18.77,8.48,9.43,"Freshness","Weight 64kg."
"2020-02-04","Ride; Ride; Ride; Run","Morning Ride; Afternoon Ride; Evening Ride; Evening Run","","","",,"",18.33,7.35,10.28,"Freshness","Weight 64kg."
"2020-02-05","Ride; Ride; Run","Morning Ride; Evening Ride; Evening Run","","","",,"",17.89,6.37,10.97,"Freshness","Weight 64kg."
"2020-02-06","Ride; Ride","Morning Ride; Evening Ride","","","",,"",17.47,5.52,11.52,"Freshness","Weight 64kg."
"2020-02-07","Ride; Ride","Morning Ride; Evening Ride","","","",,"",17.06,4.79,11.95,"Freshness","Weight 64kg."
"2020-02-08","Ride; Ride","Lunch Ride; 120'",120.3,"","",,120.3,19.49,20.16,12.27,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-09","Run; Ride; Ride","Footing 60'; J'ai sorti la grand voile ... Et je suis rentré car impossible de rouler droit.; Evening Ride",109.27,"","",,109.27,21.6,32.03,-0.68,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-10","Ride; Ride","Morning Ride; Evening Ride","","","",,"",21.1,27.76,-10.43,"Optimal","Weight 64kg."
"2020-02-11","Ride; Ride; Run","Première crevaison pour Edmond; Evening Ride; 50'",70.56,"","",,70.56,22.26,33.46,-6.67,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-12","Ride; Ride","Morning Ride; Evening Ride","","","",,"",21.74,29,-11.2,"Optimal","Weight 64kg."
"2020-02-13","Ride; Ride","Morning Ride; Evening Ride","","","",,"",21.22,25.14,-7.27,"Neutral","Weight 64kg."
"2020-02-14","Ride; Ride; Ride; Ride","Morning Ride; Evening Ride; Evening Ride; Evening Ride","","","",,"",20.72,21.79,-3.92,"Neutral","Weight 64kg."
"2020-02-15","Ride; Ride; Ride; Ride; Ride","Morning Ride; Morning Ride; Lonlon 60'; Recovery; Night Ride",126.68,"","",,126.68,23.22,35.76,-1.08,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-16","Ride; Ride; Hike; Ride","Morning Ride; Lunch Ride; Walk; Afternoon Ride","","","",,"",22.67,31,-12.54,"Optimal","Weight 64kg."
"2020-02-17","Ride; Ride; Run","Morning Ride; Evening Ride; 60'",84.74,"","",,84.74,24.13,38.15,-8.33,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-18","Ride; Ride","Morning Ride; Evening Ride","","","",,"",23.56,33.07,-14.02,"Optimal","Weight 64kg."
"2020-02-19","Ride; Ride; Run","Morning Ride; Evening Ride; 50'",73.2,"","",,73.2,24.73,38.41,-9.51,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-20","Ride; Ride","Morning Ride; Evening Ride","","","",,"",24.15,33.3,-13.69,"Optimal","Weight 64kg."
"2020-02-21","Ride; Ride; Ride","Morning Ride; Morning Ride; Voie verte",189.39,"","",,189.39,28.04,54.08,-9.16,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-22","Ride","Voie verte",176.91,"","",,176.91,31.54,70.43,-26.05,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-23","Ride; Ride; Ride; Ride","Recovery 🐢; Happy 8000 Km Roger; Night Ride; Morning Ride","","","",,"",30.8,61.05,-38.9,"Overload","Weight 64kg."
"2020-02-24","Ride; Ride","Morning Ride; Evening Ride","","","",,"",30.07,52.93,-30.26,"Overload","Weight 64kg."
"2020-02-25","Ride","Morning Ride","","","",,"",29.37,45.88,-22.86,"Optimal","Weight 64kg."
"2020-02-26","Ride; Run","Evening Ride; 60'","","","",,"",28.67,39.77,-16.52,"Optimal","Weight 64kg."
"2020-02-27","Ride; Ride; Run","Morning Ride; Evening Ride; 55'","","","",,"",28,34.48,-11.1,"Optimal","Weight 64kg."
"2020-02-28","Ride; Ride; Run","Morning Ride; Evening Ride; Evening Run",54.09,"","",,54.09,28.61,37.09,-6.48,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-02-29","","","","","",,"",27.94,32.15,-8.48,"Neutral",""
"2020-03-01","Workout","Compex - 50' endurance quadris","","","",,"",27.28,27.87,-4.21,"Neutral","Weight 64kg."
"2020-03-02","Ride; Ride; Run","Morning Ride; Afternoon Ride; Footing + 10 * escaliers",95,"","",,95,28.88,36.81,-0.59,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-03","Ride; Ride; Run","Morning Ride; Evening Ride; 50'",56.36,"","",,56.36,29.52,39.41,-7.93,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-04","Ride; Ride","Morning Ride; Evening Ride","","","",,"",28.83,34.16,-9.89,"Neutral","Weight 64kg."
"2020-03-05","Ride; Ride; Run","Morning Ride; Evening Ride; 50'",70.69,"","",,70.69,29.81,39.02,-5.34,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-06","Ride; Ride","Morning Ride; Evening Ride","","","",,"",29.11,33.83,-9.22,"Neutral","Weight 64kg."
"2020-03-07","Ride; Ride; Ride; Ride","Morning Ride; #CC03 2020 Paris-La Ferté-sous-Jouarre; Afternoon Ride; Retour gare de l'est",282.01,"","",,282.01,35.06,66.87,-4.72,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-08","Walk","Evening Walk","","","",,"",34.24,57.97,-31.81,"Overload","Weight 64kg."
"2020-03-09","Ride; Ride; Run","Morning Ride; Evening Ride; 60'",74.88,"","",,74.88,35.19,60.22,-23.73,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-10","Ride; Ride; Ride","Morning Ride; Evening Ride; Evening Ride","","","",,"",34.36,52.2,-25.03,"Optimal","Weight 64kg."
"2020-03-11","Ride; Ride; Ride; Run","Edmond en mode 🚑; Morning Ride; Evening Ride; 50'","","","",,"",33.56,45.25,-17.84,"Optimal","Weight 64kg."
"2020-03-12","Ride; Ride","Morning Ride; Evening Ride","","","",,"",32.77,39.23,-11.7,"Optimal","Weight 64kg."
"2020-03-13","Ride; Ride; Ride; Run","Morning Ride; Evening Ride; Evening Ride; 35'","","","",,"",32,34,-6.46,"Neutral","Weight 64kg."
"2020-03-14","Ride; Ride; Ride; Ride; Ride","Lunch Ride; Lunch Ride; Afternoon Ride; Night Ride; Night Ride",76.04,"","",,76.04,33.03,39.6,-2.01,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-15","Run; Ride","40'; Chill ride",40.06,"","",,40.06,33.2,39.66,-6.57,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-16","Walk","Evening Walk","","","",,"",32.42,34.38,-6.47,"Neutral","Weight 64kg."
"2020-03-17","Run","Evening Run",66.48,"","",,66.48,33.22,38.65,-1.97,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-18","Run; Run","Lunch Run; Night Run",58.75,"","",,58.75,33.82,41.33,-5.44,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-19","Run","Evening Run",35.41,"","",,35.41,33.86,40.54,-7.52,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-20","Run","Core","","","",,"",33.06,35.14,-6.69,"Neutral","Weight 64kg."
"2020-03-21","Run","Afternoon Run",35.43,"","",,35.43,33.11,35.18,-2.09,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-22","Run","Evening Run","","","",,"",32.34,30.5,-2.07,"Neutral","Weight 64kg."
"2020-03-23","Workout","Stretching quadris","","","",,"",31.57,26.44,1.83,"Neutral","Weight 64kg."
"2020-03-24","Run","Lunch Run","","","",,"",30.83,22.92,5.13,"Freshness","Weight 64kg."
"2020-03-25","Run","Evening Run",28.18,"","",,28.18,30.77,23.62,7.91,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-26","Run","45'","","","",,"",30.04,20.47,7.15,"Freshness","Weight 64kg."
"2020-03-27","Ride; Workout; Workout","Drop-Off; Compex - resistance quadris; Compex - abdos","","","",,"",29.34,17.75,9.57,"Freshness","Weight 64kg."
"2020-03-28","Run","45'","","","",,"",28.65,15.38,11.59,"Freshness","Weight 64kg."
"2020-03-29","Run","50'",62.07,"","",,62.07,29.43,21.6,13.26,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-03-30","Workout","Compex - abdos","","","",,"",28.74,18.72,7.83,"Freshness","Weight 64kg."
"2020-03-31","Run; Run; Workout","45' progressif; Recovery; Core",66.43,"","",,66.43,29.63,25.07,10.01,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-01","Run","60'",50.58,"","",,50.58,30.12,28.47,4.55,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-02","Workout","Compex - Resistance quadris","","","",,"",29.41,24.68,1.65,"Neutral","Weight 64kg."
"2020-04-03","","","","","",,"",28.72,21.39,4.73,"Neutral",""
"2020-04-04","Run","Afternoon Run",55.13,"","",,55.13,29.34,25.88,7.32,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-05","Walk","Evening Walk","","","",,"",28.65,22.44,3.45,"Neutral","Weight 64kg."
"2020-04-06","Workout","Compex - endurance quadris","","","",,"",27.98,19.45,6.21,"Freshness","Weight 64kg."
"2020-04-07","Run; Run","Tempo 45'; Evening Run",68.19,"","",,68.19,28.92,25.94,8.52,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-08","Run","50'",77.15,"","",,77.15,30.06,32.76,2.98,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-09","Walk","Evening Walk","","","",,"",29.35,28.39,-2.7,"Neutral","Weight 64kg."
"2020-04-10","Run","Evening Run",59,"","",,59,30.05,32.47,0.95,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-11","Ride; Run","Afternoon Ride; Evening Run",66.03,"","",,66.03,30.89,36.94,-2.43,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-12","Ride; Run","Afternoon Ride; 35' tempo",59.76,"","",,59.76,31.57,39.97,-6.05,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-13","Walk; Workout; Ride; Run","Morning Walk; Core; Afternoon Ride; 50'",57.12,"","",,57.12,32.17,42.26,-8.41,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-14","Run; Workout","20' warmup + 10 * 40"" + 10' recovery; 3 * planch",63.65,"","",,63.65,32.92,45.11,-10.09,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-15","Run","50'",54.28,"","",,54.28,33.42,46.33,-12.2,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-16","Run; Workout","Tentative de tempo; Plank 3*1'",41.72,"","",,41.72,33.61,45.71,-12.91,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-17","Walk","Evening Walk","","","",,"",32.82,39.63,-12.11,"Optimal","Weight 64kg."
"2020-04-18","Run; Walk; Ride","105'; Afternoon Walk; Evening Ride",136.05,"","",,136.05,35.25,52.46,-6.81,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-19","Walk; Ride","Afternoon Walk; Afternoon Ride","","","",,"",34.42,45.48,-17.22,"Optimal","Weight 64kg."
"2020-04-20","Run; Workout","45'; 3 * plank",61.15,"","",,61.15,35.05,47.57,-11.06,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-21","Run","10*1'30",57.97,"","",,57.97,35.59,48.95,-12.52,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-22","Run","PPG","","","",,"",34.75,42.43,-13.37,"Optimal","Weight 64kg."
"2020-04-23","Run","Tempo 8' + 12'",70.14,"","",,70.14,35.58,46.12,-7.69,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-24","Run","Evening Run",59.43,"","",,59.43,36.15,47.89,-10.54,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-25","Workout; Ride; Ride; Walk","100 sit-up; Afternoon Ride; Afternoon Ride; Evening Walk","","","",,"",35.3,41.52,-11.75,"Optimal","Weight 64kg."
"2020-04-26","Walk","Afternoon Walk","","","",,"",34.46,35.99,-6.23,"Neutral","Weight 64kg."
"2020-04-27","Run; Workout","50'; 100 sit-up",63.36,"","",,63.36,35.14,39.63,-1.53,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-28","Run; Workout; Ride","50'; 100 sit-up; Evening Ride",58.19,"","",,58.19,35.69,42.1,-4.49,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-04-29","Ride","Morning Ride","","","",,"",34.85,36.5,-6.42,"Neutral","Weight 64kg."
"2020-04-30","Run; Ride","Tempo 2 * 12'; Night Ride",71.43,"","",,71.43,35.71,41.15,-1.66,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-01","Walk; Ride; Run","Afternoon Walk; Evening Ride; 50'",49.87,"","",,49.87,36.04,42.31,-5.44,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-02","Ride; Run; Workout","Afternoon Ride; 16*50m; Night Activity",36.11,"","",,36.11,36.04,41.48,-6.27,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-03","Run","90' progressif",128.85,"","",,128.85,38.23,53.11,-5.45,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-04","Run","40'",34.52,"","",,34.52,38.14,50.64,-14.89,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-05","Run; Run","10 * 1'30/1'30; Night Run",50.87,"","",,50.87,38.44,50.67,-12.5,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-06","Ride","Evening Ride","","","",,"",37.53,43.92,-12.24,"Optimal","Weight 64kg."
"2020-05-07","Ride; Run; Run","Morning Ride; 3 * 8'; Evening Run",69.78,"","",,69.78,38.29,47.37,-6.39,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-08","Ride; Walk","Afternoon Ride; Night Walk","","","",,"",37.39,41.06,-9.08,"Neutral","Weight 64kg."
"2020-05-09","Ride; Run","Afternoon Ride; 10 * 100m",37.85,"","",,37.85,37.4,40.63,-3.67,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-10","Walk; Run; Run","Lunch Walk; Tempo 2x12'; Evening Run",58.31,"","",,58.31,37.89,42.99,-3.23,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-11","Ride","Un petit lonlon pour prendre l'air","","","",,"",37,37.26,-5.1,"Neutral","Weight 64kg."
"2020-05-12","Ride; Ride","60' lonlon; Chill ride w/ 🖤","","","",,"",36.13,32.3,-0.27,"Neutral","Weight 64kg."
"2020-05-13","Ride; Ride","60' lonlon; Evening Ride","","","",,"",35.28,28,3.83,"Neutral","Weight 64kg."
"2020-05-14","Ride","Reprise, souple",200.88,"","",,200.88,39.18,51.01,7.28,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 64kg."
"2020-05-15","","","","","",,"",38.26,44.22,-11.84,"Optimal",""
"2020-05-16","Ride","Afternoon Ride","","","",,"",37.36,38.34,-5.97,"Neutral","Weight 64kg."
"2020-05-17","Ride; Hike","Gravel' Brompton; Afternoon Hike","","","",,"",36.48,33.23,-0.98,"Neutral","Weight 64kg."
"2020-05-18","Ride","Chill ride","","","",,"",35.62,28.81,3.24,"Neutral","Weight 64kg."
